,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
1214,RT @NayantaraRai: Paying for the seat I want on @IndiGo6E via @Airtel_Presence payment bank a disaster. Airtel u shouldnt be in banking. In…,FALSE,0,NA,04-04-2017 05:26,FALSE,NA,8.49131E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",reddevilchinmay,4,TRUE,FALSE,NA,NA
1215,@airtelindia @Airtel_Presence I switched to Post from prepaid to avail the 10gb surprise yet it can't find it. Pls help,FALSE,0,airtelindia,04-04-2017 05:26,FALSE,NA,8.49131E+17,176355348,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mishra_baibhav,0,FALSE,FALSE,NA,NA
1216,RT @reena_mishra: @airtelindia @Airtel_Presence Sweet talks bt no work. Ridiculous customer service. https://t.co/UegaVeOXrR,FALSE,0,NA,04-04-2017 05:25,FALSE,NA,8.49131E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",shradhabhojwani,2,TRUE,FALSE,NA,NA
1217,RT @reena_mishra: @airtelindia @Airtel_Presence Pathetic service connection pending last 2 wks no proper response Technician rude salesman…,FALSE,0,NA,04-04-2017 05:25,FALSE,NA,8.49131E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",shradhabhojwani,2,TRUE,FALSE,NA,NA
1218,"RT @reena_mishra: @Airtel_Presence @airtelindia technician says can't read n write, provide solutions wonder if I shld tk 2 connections htt…",FALSE,0,NA,04-04-2017 05:25,FALSE,NA,8.49131E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",shradhabhojwani,2,TRUE,FALSE,NA,NA
1219,"@Airtel_Presence published including 121 are coming invalid. And mind you, I am calling from an Airtel postpaid number.",FALSE,0,Airtel_Presence,04-04-2017 05:24,FALSE,NA,8.49131E+17,103323813,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",themathuria,0,FALSE,FALSE,NA,NA
1220,"@Airtel_Presence hello, didn't receive any calls from you. Just provide a number where I can call for a prepaid number. All numbers",FALSE,0,Airtel_Presence,04-04-2017 05:23,FALSE,NA,8.4913E+17,103323813,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",themathuria,0,FALSE,FALSE,NA,NA
1221,"@airtelindia 
@Airtel_Presence 
  Your complaint resolution is so slow that Sunday should learn from you.

#Frustated",FALSE,0,airtelindia,04-04-2017 05:23,FALSE,NA,8.4913E+17,176355348,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sinha_dp,0,FALSE,FALSE,NA,NA
1222,@Airtel_Presence it seems that airtel route is busy in connecting inter network calls only unable to reach any airtel no via rcom jio n voda,FALSE,0,Airtel_Presence,04-04-2017 05:23,FALSE,NA,8.4913E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",aanandkh,0,FALSE,FALSE,NA,NA
1223,RT @tusharghuge: Dear @Airtel_Presence our org. Recently ported from Vodafone. Feedback from pan India employees about ur network. Grim Sit…,FALSE,0,NA,04-04-2017 05:23,FALSE,NA,8.4913E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",totalbhukkad,1,TRUE,FALSE,NA,NA
1224,"Really upset with d customer care service on the helping end for ppl by @airtelindia @Airtel_Presence 
I havnt received any +ve reply til nw",FALSE,0,NA,04-04-2017 05:23,FALSE,NA,8.4913E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Aaksh3091,0,FALSE,FALSE,NA,NA
1225,@123aswin123 @Airtel_Presence hahahhaa....very very true,FALSE,0,123aswin123,04-04-2017 05:22,FALSE,8.49115E+17,8.4913E+17,124006165,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",winsandip,0,FALSE,FALSE,NA,NA
1226,@Airtel_Presence its hard to connect cal to ur custmr care excutve. y cant u add an option to connct to cust care excutve in main menu?,FALSE,0,Airtel_Presence,04-04-2017 05:22,FALSE,NA,8.4913E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",TheNationalist_,0,FALSE,FALSE,NA,NA
1227,@Airtel_Presence Service request no. 75096876 was raised on 29-Mar-2017 and it's now 04-Apr-2017 but the network is… https://t.co/bof2p07ZB4,FALSE,0,Airtel_Presence,04-04-2017 05:22,TRUE,8.48133E+17,8.4913E+17,103323813,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",juz_navy,0,FALSE,FALSE,NA,NA
1228,"@Airtel_Presence Thankd for the prompt response , I missed your call .Can u call me now",FALSE,0,Airtel_Presence,04-04-2017 05:20,FALSE,8.49124E+17,8.4913E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",KrishnaRachumal,0,FALSE,FALSE,NA,NA
1229,@NayantaraRai @IndiGo6E @Airtel_Presence Hahahaha. True,FALSE,0,NayantaraRai,04-04-2017 05:20,FALSE,8.49122E+17,8.49129E+17,81678457,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rnegi62,0,FALSE,FALSE,NA,NA
1230,@Airtel_Presence Just had a great customer–service experience with Radhika. She is an asset to you!,FALSE,0,Airtel_Presence,04-04-2017 05:16,FALSE,NA,8.49129E+17,103323813,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",_asif,0,FALSE,FALSE,NA,NA
1231,No 3G Internet at chandan bara thank you @Airtel_Presence for your full speed internet https://t.co/Odsl8S3Vwa,FALSE,0,NA,04-04-2017 05:15,FALSE,NA,8.49128E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Afaquealammunna,0,FALSE,FALSE,NA,NA
1232,"@Airtel_Presence 
Applied for MNP on 30/3/17 paying 130rs from airtel showroom, talktime received is 5rs. 9282001997. Where is 125rs??",FALSE,0,Airtel_Presence,04-04-2017 05:14,FALSE,NA,8.49128E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",siddu_900,0,FALSE,FALSE,NA,NA
1233,RT @rajeshtiwari399: @Airtel_Presence @TRAI  <U+092E><U+0947><U+0930><U+093E> <U+0928><U+0902><U+092C><U+0930> <U+0915><U+0947> <U+0938><U+093E><U+0925> Airtel <U+0928><U+0947> <U+0930><U+091A><U+0940> <U+0938><U+093E><U+091C><U+093F><U+0936> <U+0907><U+0938> <U+0938><U+0947> <U+0932><U+0917><U+092D><U+0917> 1 <U+092E><U+0939><U+0940><U+0928><U+0947> <U+0938><U+0947> <U+092A><U+094B><U+0930><U+094D><U+091F> <U+0915><U+094B><U+0921> <U+091C><U+0928><U+0930><U+0947><U+091F> <U+0928><U+0939><U+0940><U+0902> <U+0939><U+094B> <U+0930><U+0939><U+093E> <U+0939><U+0948> <U+0936><U+0930><U+094D><U+092E>…,FALSE,0,NA,04-04-2017 05:10,FALSE,NA,8.49127E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rajeshtiwari399,5,TRUE,FALSE,NA,NA
1234,"@Airtel_Presence you were supposed to send me the status tracking id &amp; URL as well.
Again u r misguiding customer
Post Exact status here plz",FALSE,0,Airtel_Presence,04-04-2017 05:08,FALSE,8.49116E+17,8.49127E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",wattyani,0,FALSE,FALSE,NA,NA
1235,@IndianExpress missed the recent upgradation by @Airtel_Presence whereby the minimum speed is 40mbps. I am using it… https://t.co/YboA8VfIX5,FALSE,0,IndianExpress,04-04-2017 05:08,TRUE,NA,8.49127E+17,38647512,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",IndianReporter,0,FALSE,FALSE,NA,NA
1236,<U+092F><U+0947> <U+091F><U+094D><U+0935><U+0940><U+091F> <U+0906><U+092A><U+0915><U+0947> @reliancejio @JioCare <U+092C><U+0939><U+0941><U+0924> <U+0915><U+093E><U+092E> <U+0915><U+093E> <U+0939><U+0948> @Airtel_Presence https://t.co/0UZdLZR1nK,FALSE,0,NA,04-04-2017 05:07,FALSE,NA,8.49126E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Jago_Bharati,0,FALSE,FALSE,NA,NA
1237,@Airtel_Presence You have not replied so far. Please expedite reply,FALSE,0,MOKARRAMKHAN,04-04-2017 05:07,FALSE,8.48737E+17,8.49126E+17,455628343,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MOKARRAMKHAN,0,FALSE,FALSE,NA,NA
1238,Roaming is now a thing of the past with new plans. But in reality it's still active thus limiting usage. How to disable it @Airtel_Presence,FALSE,0,NA,04-04-2017 05:06,FALSE,NA,8.49126E+17,NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>",raghu469,0,FALSE,FALSE,NA,NA
1239,@Airtel_Presence <U+0915><U+093E> <U+0928><U+0947><U+091F><U+0935><U+0930><U+094D><U+0915> <U+0915><U+094B> <U+0932><U+0947><U+0915><U+0930> <U+0935><U+093F><U+0926><U+0947><U+0936><U+0940> <U+0915><U+0902><U+092A><U+0928><U+0940> <U+0915><U+093E> <U+0938,FALSE,0,Airtel_Presence,04-04-2017 05:05,FALSE,NA,8.49126E+17,103323813,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Jago_Bharati,0,FALSE,FALSE,NA,NA
1240,"@Airtel_Presence @airtelindia Still waiting for update great service.
<ed><U+00A0><U+00BE><ed><U+00B4><U+0091><ed><U+00A0><U+00BD><ed><U+00B8><U+00B4>",FALSE,0,Airtel_Presence,04-04-2017 05:05,FALSE,8.48199E+17,8.49126E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NitinJasus,0,FALSE,FALSE,NA,NA
1241,"@NayantaraRai Don't expect much from @Airtel_Presence phone call too.
They will call. If line busy/network issue, vl nvr call again.",FALSE,0,Airtel_Presence,04-04-2017 05:05,FALSE,8.49123E+17,8.49126E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SimplyArsh,0,FALSE,FALSE,NA,NA
1242,@Airtel_Presence kindly check DM,FALSE,0,Airtel_Presence,04-04-2017 05:05,FALSE,NA,8.49126E+17,103323813,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",arundanush,0,FALSE,FALSE,NA,NA
1243,@Airtel_Presence my 40 mbps fibernet connection is giving a speed of 2 mbps.... Test done on ookla....  Any thoughts?,FALSE,0,Airtel_Presence,04-04-2017 05:03,FALSE,NA,8.49125E+17,103323813,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",againstwindigo,0,FALSE,FALSE,NA,NA
1244,@Airtel_Presence the problem still exists and the router sometimes doesn't even have proper network signal,FALSE,0,Airtel_Presence,04-04-2017 05:02,FALSE,8.48572E+17,8.49125E+17,103323813,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",GauranGandCO,0,FALSE,FALSE,NA,NA
1245,@Airtel_Presence my airtel SIM No. 9166035636 has stopped working without any reason since last three days. My alternative No. 7664090131,FALSE,0,Airtel_Presence,04-04-2017 05:01,FALSE,NA,8.49125E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",bhagchand84,0,FALSE,FALSE,NA,NA
1246,Personal experience: @Airtel_Presence is worse than BSNL when it comes to shifting your landline within the same city.,FALSE,0,NA,04-04-2017 05:01,FALSE,NA,8.49125E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",sandeepbudki,0,FALSE,FALSE,NA,NA
1247,@Airtel_Presence call me today 9 pm,FALSE,0,Airtel_Presence,04-04-2017 05:00,FALSE,8.48572E+17,8.49125E+17,103323813,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",GauranGandCO,0,FALSE,FALSE,NA,NA
1248,@Airtel_Presence could you call me now,FALSE,0,Airtel_Presence,04-04-2017 05:00,FALSE,8.49124E+17,8.49125E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ravindar07,0,FALSE,FALSE,NA,NA
1249,"Is this your 2G/3G Speed @Airtel_Presence ?
Thank You....<ed><U+00A0><U+00BD><ed><U+00B8><U+00A2><ed><U+00A0><U+00BD><ed><U+00B8><U+00A2><ed><U+00A0><U+00BD><ed><U+00B8><U+00A2> https://t.co/5fMQaQ0wun",FALSE,0,NA,04-04-2017 05:00,FALSE,NA,8.49124E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Afaquealammunna,0,FALSE,FALSE,NA,NA
1250,@reliancejio @JioCare <U+0924><U+0941><U+092E> <U+0932><U+094B><U+0917> <U+092D><U+0940> @Airtel_Presence <U+091C><U+0948><U+0938><U+093E> <U+0915><U+094B><U+0908> <U+0938><U+0930><U+094D><U+0935><U+0947> <U+0915><U+0930><U+093E><U+0915><U+0930> <U+0932><,FALSE,0,reliancejio,04-04-2017 05:00,FALSE,NA,8.49124E+17,929129743,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Jago_Bharati,0,FALSE,FALSE,NA,NA
1251,@airtelindia @Airtel_Presence please call me now,FALSE,0,ravindar07,04-04-2017 04:59,FALSE,8.49121E+17,8.49124E+17,2544099859,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ravindar07,0,FALSE,FALSE,NA,NA
1252,@airtelindia @Airtel_Presence from last few days there is no option to talk with customer care team in. Airtel.ha ha,FALSE,0,ravindar07,04-04-2017 04:59,FALSE,8.49121E+17,8.49124E+17,2544099859,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ravindar07,0,FALSE,FALSE,NA,NA
1253,@Airtel_Presence You have my number. Call me. And fix this right now.,FALSE,0,IAmSSylesh,04-04-2017 04:58,FALSE,8.49124E+17,8.49124E+17,160156861,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",IAmSSylesh,0,FALSE,FALSE,NA,NA
1254,@Airtel_Presence 9029515705 anytime,FALSE,0,Airtel_Presence,04-04-2017 04:58,FALSE,8.48979E+17,8.49124E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ConroyDcosta,0,FALSE,FALSE,NA,NA
1255,<U+091A><U+0941><U+0932><U+094D><U+0932><U+0942> <U+092D><U+0930> <U+092A><U+093E><U+0928><U+0940> <U+092E><U+0947><U+0902> <U+0921><U+0942><U+092C> <U+092E><U+0930><U+0928><U+093E> <U+0915><U+0939><U+093E><U+0935><U+0924> <U+092C><U+0928><U+093E><U+0928><U+0947> <U+0935><U+093E><U+0932><U+0947> <U+0915><U+094B> <U+092A><U+0924><U+093E> <U+0925><U+093E> <U+0915><U+093F> <U+090F><U+0915> <U+0910><U+0938><U+0940> <U+0915><U+0902><U+092A><U+0928><U+0940> @Airtel_Presence <U+092D><U+0940> <U+0906><U+090F><U+0917><U+0940> <U+091C><U+094B> <U+092B><U+0930><U+094D><U+091C><U+0940> <U+0938><U+0930><U+094D><U+0935><U+0947> <U+0938><U+0947> <U+0917><U+094D><U+0930><U+093E><U+0939><U+0915><U+094B><U+0902> <U+0915><U+094B> <U+092C><U+0947><U+0935><U+0915><U+0942><U+092B> <U+092C><U+0928><U+093E><U+090F><U+0917><U+0940>,FALSE,0,NA,04-04-2017 04:58,FALSE,NA,8.49124E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Jago_Bharati,0,FALSE,FALSE,NA,NA
1256,@Airtel_Presence hey Airtel! My number is blocked without any notification. I am losing business because of it,FALSE,1,Airtel_Presence,04-04-2017 04:58,FALSE,NA,8.49124E+17,103323813,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",visumurugan,0,FALSE,FALSE,NA,NA
1257,@NayantaraRai @IndiGo6E @Airtel_Presence agreed..,FALSE,0,NayantaraRai,04-04-2017 04:57,FALSE,8.49122E+17,8.49124E+17,81678457,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",manjunath1963,0,FALSE,FALSE,NA,NA
1258,@airtelindia I want to change my phone no. On airtel dish tv but unable to do so help me out @Airtel_Presence,FALSE,0,airtelindia,04-04-2017 04:57,FALSE,NA,8.49124E+17,176355348,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",vikki1011,0,FALSE,FALSE,NA,NA
1259,@Airtel_Presence I never asked you for MNP!,FALSE,0,Airtel_Presence,04-04-2017 04:57,FALSE,8.48131E+17,8.49124E+17,103323813,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",AnandBhate,0,FALSE,FALSE,NA,NA
1260,"@Airtel_Presence @airtelindia @punitdelight  whts d mater, y u showing 2 std. My BIL get 25GB data at 400 n i get  3gb at 499 plan, Pls help",FALSE,0,Airtel_Presence,04-04-2017 04:57,FALSE,NA,8.49124E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",GautamShrivas19,0,FALSE,FALSE,NA,NA
1261,"@Airtel_Presence
Mobile Data NOT working!
198 USELESS!
Charge 349 rupees promising a GB a day, and then shamelessly disconnect services.",FALSE,0,Airtel_Presence,04-04-2017 04:57,FALSE,NA,8.49124E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",IAmSSylesh,0,FALSE,FALSE,NA,NA
1262,@Airtel_Presence Thank you be more proactive and sort out on first complaint and not when escalated on social media,FALSE,0,Airtel_Presence,04-04-2017 04:57,FALSE,8.49122E+17,8.49124E+17,103323813,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",BhargavaRajeev,0,FALSE,FALSE,NA,NA
1263,@NayantaraRai @IndiGo6E @Airtel_Presence Why what went wrong,FALSE,0,NayantaraRai,04-04-2017 04:56,FALSE,8.49122E+17,8.49124E+17,81678457,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",iammehulvpatel,0,FALSE,FALSE,NA,NA
1264,@Airtel_Presence Call me now or btw 10 am to 12 pm,FALSE,0,Airtel_Presence,04-04-2017 04:54,FALSE,8.48753E+17,8.49123E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jatin_chona,0,FALSE,FALSE,NA,NA
1265,@Airtel_Presence Can u resolve bad network problem or not . Or we have to go for other operator as u r not looking serious in this matter.,FALSE,0,Airtel_Presence,04-04-2017 04:54,FALSE,8.48682E+17,8.49123E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Nadeem_Dilli,0,FALSE,FALSE,NA,NA
1266,@Airtel_Presence <U+0939><U+092E><U+093E><U+0930><U+0947> <U+092F><U+0939><U+093E><U+0902> <U+0915><U+093E> Airtel <U+0928><U+0947><U+091F><U+0935><U+0930><U+094D><U+0915> <U+0907><U+0924><U+0928><U+093E> <U+0926><U+093F><U+0928> <U+0938><U+0947> <U+0916>,FALSE,0,Airtel_Presence,04-04-2017 04:51,FALSE,NA,8.49122E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Bisnuim,0,FALSE,FALSE,NA,NA
1267,RT @NayantaraRai: Paying for the seat I want on @IndiGo6E via @Airtel_Presence payment bank a disaster. Airtel u shouldnt be in banking. In…,FALSE,0,NA,04-04-2017 04:51,FALSE,NA,8.49122E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nistula,4,TRUE,FALSE,NA,NA
1268,Paying for the seat I want on @IndiGo6E via @Airtel_Presence payment bank a disaster. Airtel u shouldnt be in banking. Indigo pls get Paytm,FALSE,13,NA,04-04-2017 04:51,FALSE,NA,8.49122E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NayantaraRai,4,FALSE,FALSE,NA,NA
1269,@airtelindia @Airtel_Presence due to this pro suddenly call is getting disconnected when I am speaking with someone,FALSE,0,ravindar07,04-04-2017 04:48,FALSE,8.49121E+17,8.49121E+17,2544099859,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ravindar07,0,FALSE,FALSE,NA,NA
1270,@Airtel_Presence how can I check my number port status!?,FALSE,0,Airtel_Presence,04-04-2017 04:47,FALSE,NA,8.49121E+17,103323813,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",apoorva_chethan,0,FALSE,FALSE,NA,NA
1271,@Airtel_Presence Yeah sorry for that . You can call me now as am free to talk now!,FALSE,0,Airtel_Presence,04-04-2017 04:46,FALSE,8.49121E+17,8.49121E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SubbuAndhukuri,0,FALSE,FALSE,NA,NA
1272,@airtelindia @Airtel_Presence getting no signal problem frequently.this problem is not particularly in one area of Chennai.my no 8122804956,FALSE,0,airtelindia,04-04-2017 04:46,FALSE,NA,8.49121E+17,176355348,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ravindar07,0,FALSE,FALSE,NA,NA
1273,@Airtel_Presence 4 d last 3-4 dys ny1 calling my nmbr is complainin day thy get  u hv not dialed a valid nmbr. Check d number u have dialed,FALSE,0,Airtel_Presence,04-04-2017 04:46,FALSE,NA,8.49121E+17,103323813,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mehtab03523,0,FALSE,FALSE,NA,NA
1274,"Plz explain how 25% of 400 is 50 ??
Pls stop misguiding the consumers @inconsumerforum @airtelindia @dominos_india… https://t.co/SzrXiGVCxT",FALSE,0,NA,04-04-2017 04:46,TRUE,NA,8.49121E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TiwariShresth,0,FALSE,FALSE,NA,NA
1275,"Recharged with Rs148 (ID:170306756549) on March 6.I was charged some amount for an A2A call yesterday.Please look into it, @Airtel_Presence",FALSE,0,NA,04-04-2017 04:44,FALSE,NA,8.49121E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",imsoumik,0,FALSE,FALSE,NA,NA
1276,@Airtel_Presence Mobile 9958984008,FALSE,0,agupta107,04-04-2017 04:41,FALSE,8.49119E+17,8.4912E+17,381937534,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",agupta107,0,FALSE,FALSE,NA,NA
1277,"@Airtel_Presence I've recharged with ul 346 , still you keep deducting money from my main acct after every call.why don't u keep ur promise",FALSE,0,Airtel_Presence,04-04-2017 04:40,FALSE,NA,8.4912E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",blitzayush,0,FALSE,FALSE,NA,NA
1278,@Airtel_Presence We can connect now or may be after 6 pm,FALSE,0,Airtel_Presence,04-04-2017 04:40,FALSE,8.48619E+17,8.49119E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",agupta107,0,FALSE,FALSE,NA,NA
1279,@Airtel_Presence anytime after 5 pm,FALSE,0,Airtel_Presence,04-04-2017 04:39,FALSE,8.49012E+17,8.49119E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rajkraleti,0,FALSE,FALSE,NA,NA
1280,@Airtel_Presence  @airtelindia  i think #airtel is too busy in ads skipping customer care. Worst experience ever! https://t.co/m5pFah048D,FALSE,2,Airtel_Presence,04-04-2017 04:39,FALSE,NA,8.49119E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",salman253,0,FALSE,FALSE,NA,NA
1281,".@Airtel_Presence @airtelindia @Airtel_Presence @airtelindia 
Anybody there?????",FALSE,0,Baw_Ra,04-04-2017 04:38,FALSE,8.48984E+17,8.49119E+17,357997053,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Baw_Ra,0,FALSE,FALSE,NA,NA
1282,@VodafoneIN @Airtel_Presence @ideacellular @JioCare @BSNLCorporate vodafone cheats so i m move to another network.Provide best postpaid plan,FALSE,0,VodafoneIN,04-04-2017 04:37,FALSE,8.4886E+17,8.49119E+17,61180382,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Mohitsh49539750,0,FALSE,FALSE,NA,NA
1283,@Airtel_Presence  the way. I am really irritated with your service. Nit getting physical bill . I had rquested 3 time. 7042783678 my no.,FALSE,0,Airtel_Presence,04-04-2017 04:37,FALSE,NA,8.49119E+17,103323813,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>",Paramjasjeet2,0,FALSE,FALSE,NA,NA
1284,@airtelindia @Airtel_Presence @consaff @rsprasad 58th reminder. Can I expect my amount to get refund which I gave 4 installation?,FALSE,0,airtelindia,04-04-2017 04:35,FALSE,NA,8.49118E+17,176355348,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",vishranj,0,FALSE,FALSE,NA,NA
1285,@Airtel_Presence once again Airtel finds a way to cheat. With subscribers moving to jio how long can this last,FALSE,0,Airtel_Presence,04-04-2017 04:35,FALSE,NA,8.49118E+17,103323813,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",manav40,0,FALSE,FALSE,NA,NA
1286,@Airtel_Presence @VodafoneIN @idea_cares Hi airtel. Despite of my various requests and tweets you are not getting up frm sleep. Pl tell me,FALSE,0,Airtel_Presence,04-04-2017 04:35,FALSE,NA,8.49118E+17,103323813,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>",Paramjasjeet2,0,FALSE,FALSE,NA,NA
1287,@Airtel_Presence @sunil_13 FYI,FALSE,0,Airtel_Presence,04-04-2017 04:34,FALSE,8.49078E+17,8.49118E+17,103323813,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",praveenbhat8086,0,FALSE,FALSE,NA,NA
1288,@Airtel_Presence Also I don't want any generic template answers. Have already called your executives and they haven't been of any help,FALSE,0,muzam1l,04-04-2017 04:34,FALSE,8.49117E+17,8.49118E+17,475966732,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",muzam1l,0,FALSE,FALSE,NA,NA
1289,"@Airtel_Presence It is two weeks now, the problem is same",FALSE,0,moin23558134,04-04-2017 04:34,FALSE,8.43731E+17,8.49118E+17,7.39428E+17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",moin23558134,0,FALSE,FALSE,NA,NA
1290,"@Airtel_Presence Call me after 2:00 pm at 8750719584 
Name-Abhishek gupta",FALSE,0,Airtel_Presence,04-04-2017 04:33,FALSE,8.49063E+17,8.49118E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",firehell999,0,FALSE,FALSE,NA,NA
1291,"@Airtel_Presence hi Poonam, Sumit n all the people out there..y u all hv gone silent despite complieances on my part as desired by u.",FALSE,0,Airtel_Presence,04-04-2017 04:33,FALSE,8.48785E+17,8.49118E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AlokSingh1502,0,FALSE,FALSE,NA,NA
